word,transcription
da,/ˈdɑ/
dekabri,/ˈdʲekɑbrʲi/
egläin,/ˈeɡlʲæi̯n/
ei,/ˈei̯/
eglen,/ˈeɡlʲen/
elokuu,/ˈeloˌkuː/
eklen,/ˈeklʲen/
elätti,/ˈelʲætʲːi/
eläntä,/ˈelʲænʲtʲæ/
elo,/ˈelo/
ešte,/ˈeʃtʲe/
ennakkuolʹta,/ˈenːɑkˌkuo̯lʲtɑ/
eländä,/ˈelʲænʲdʲæ/
emä,/ˈemæ/
eurovision laulukilpailu,/ˈeu̯roˌʋisʲion ˈlɑu̯luˌkilpɑi̯lu/
greču,/ˈɡret͡ʃu/
gorničča,/ˈɡornit͡ʃːɑ/
guada,/ˈɡuɑ̯dɑ/
feurali,/ˈfeu̯rɑlʲi/
flynteri,/ˈflʲyntʲeri/
haju,/ˈhɑju/
hajukaš,/ˈhɑjukɑʃ/
hameh,/ˈhɑmeh/
gosʹtʹa,/ˈɡosʲtʲɑ/
halʹlʹakka,/ˈhɑlʲːɑkːɑ/
eklein,/ˈeklʲei̯n/
hammaš,/ˈhɑmːɑʃ/
harpata,/ˈhɑrpɑtɑ/
harpauš,/ˈhɑrpɑu̯ʃ/
harmua,/ˈhɑrmuɑ̯/
hanhi,/ˈhɑnhi/
hapata,/ˈhɑpɑtɑ/
harju,/ˈhɑrju/
harppauš,/ˈhɑrpːɑu̯ʃ/
harakka,/ˈhɑrɑkːɑ/
hapan,/ˈhɑpɑn/
hauda,/ˈhɑu̯dɑ/
haugi,/ˈhɑu̯ɡi/
hebo,/ˈhebo/
eri,/ˈeri/
heinäkuu,/ˈhei̯nʲæˌkuː/
hauki,/ˈhɑu̯ki/
hebone,/ˈhebonʲe/
heimo,/ˈhei̯mo/
heikko,/ˈhei̯kːo/
heikko,/ˈhei̯kːo/
hauta,/ˈhɑu̯tɑ/
haukka,/ˈhɑu̯kːɑ/
hengi,/ˈheŋɡi/
heinä,/ˈhei̯nʲæ/
henkityš,/ˈheŋkitʲyʃ/
herneh,/ˈhernʲeh/
hepo,/ˈhepo/
hibie,/ˈhibie̯/
higi,/ˈhiɡi/
hipie,/ˈhipie̯/
heponi,/ˈheponʲi/
hiiri,/ˈhiːri/
hengityš,/ˈheŋɡitʲyʃ/
hiki,/ˈhiki/
henki,/ˈheŋki/
hibiehiiri,/ˈhibie̯ˌhiːri/
hipiehiiri,/ˈhipie̯ˌhiːri/
Hospoti,/ˈhospotʲi/
hivuš,/ˈhiʋuʃ/
huja,/ˈhujɑ/
hukka,/ˈhukːɑ/
huoli,/ˈhuo̯lʲi/
hirvi,/ˈhirʋi/
huomeneš,/ˈhuo̯meneʃ/
huono,/ˈhuo̯no/
hyvä,/ˈhyʋæ/
huomneš,/ˈhuo̯mneʃ/
huttu,/ˈhutːu/
huomena,/ˈhuo̯menɑ/
huuhkaja,/ˈhuːhkɑjɑ/
hyö,/ˈhyø̯/
hätä,/ˈhætʲæ/
hädä,/ˈhædʲæ/
hyybiehaukka,/ˈhyːbie̯ˌhɑu̯kːɑ/
hyypiehaukka,/ˈhyːpie̯ˌhɑu̯kːɑ/
hyypie,/ˈhyːpie̯/
höyry,/ˈhøy̯ry/
häkki,/ˈhækːi/
häkki,/ˈhækːi/
hämehikki,/ˈhæmeˌhikːi/
hämähikkö,/ˈhæmæˌhikːø/
härgä,/ˈhærɡæ/
höberö,/ˈhøberø/
höperö,/ˈhøperø/
höperö,/ˈhøperø/
iččeh,/ˈit͡ʃːeh/
iččeh,/ˈit͡ʃːeh/
igä,/ˈiɡæ/
ijen,/ˈijen/
igen,/ˈiɡen/
ihmini,/ˈihminʲi/
ilta,/ˈiltɑ/
ijulʹa,/ˈijulʲɑ/
ikä,/ˈikæ/
ilveš,/ˈilʋeʃ/
ilma,/ˈilmɑ/
jalga,/ˈjɑlɡɑ/
inehmine,/ˈinʲehminʲe/
jalka,/ˈjɑlkɑ/
iäni,/ˈiæ̯nʲi/
izä,/ˈizʲæ/
jo,/ˈjo/
jo,/ˈjo/
iäreh,/ˈiæ̯reh/
janhus,/ˈjɑnhus/
joka,/ˈjokɑ/
jiä,/ˈjiæ̯/
jiähä,/ˈjiæ̯hæ/
jumala,/ˈjumɑlɑ/
jauho,/ˈjɑu̯ho/
joga,/ˈjoɡɑ/
joko,/ˈjoko/
jygie,/ˈjyɡie̯/
jouši,/ˈjou̯ʃi/
joučen,/ˈjou̯t͡ʃen/
jouži,/ˈjou̯ʒi/
jykie,/ˈjykie̯/
kagla,/ˈkɑɡlɑ/
jänis,/ˈjænʲis/
kaglapaikka,/ˈkɑɡlɑˌpɑi̯kːɑ/
järvi,/ˈjærʋi/
kala,/ˈkɑlɑ/
kalakukko,/ˈkɑlɑˌkukːo/
kakattua,/ˈkɑkɑtːuɑ̯/
kallivo,/ˈkɑlʲːiʋo/
kana,/ˈkɑnɑ/
kampala,/ˈkɑmpɑlɑ/
kaivo,/ˈkɑi̯ʋo/
kaniini,/ˈkanʲiːnʲi/
kanto,/ˈkɑnto/
kanži,/ˈkɑnʒi/
kapusta,/ˈkɑpustɑ/
kapusta,/ˈkɑpustɑ/
kando,/ˈkɑndo/
kariela,/ˈkɑrʲie̯lɑ/
kazi,/ˈkɑzʲi/
kate,/ˈkɑte/
kaunis,/ˈkɑu̯nʲis/
karu,/ˈkɑru/
karu,/ˈkɑru/
karjala,/ˈkɑrjɑlɑ/
kello,/ˈkelːo/
kaunisʹ,/ˈkɑu̯nʲisʲ/
kauha,/ˈkɑu̯hɑ/
keldane,/ˈkeldɑnʲe/
keldane,/ˈkeldɑnʲe/
kerroš,/ˈkerːoʃ/
kennih,/ˈkenʲːih/
kanta,/ˈkɑntɑ/
kešä,/ˈkeʃæ/
kešäkuu,/ˈkeʃæˌkuː/
kežä,/ˈkeʒæ/
ken,/ˈken/
keški-ikähini,/ˈkeʃkiˌikæhinʲi/
kevät,/ˈkeʋæt/
kibu,/ˈkibu/
keyhä,/ˈkey̯hæ/
keyhä,/ˈkey̯hæ/
kilpikonna,/ˈkilʲpiˌkonːɑ/
kibie,/ˈkibie̯/
kibie,/ˈkibie̯/
kiitoš,/ˈkiːtoʃ/
kipie,/ˈkipie̯/
kilpailu,/ˈkilpɑi̯lu/
kiittiä,/ˈkiːtʲːiæ̯/
kivi,/ˈkiʋi/
kivyäri,/ˈkiʋyæ̯ri/
kiittyä,/ˈkiːtʲːyæ̯/
kiugua,/ˈkiu̯ɡuɑ̯/
kniäsä,/ˈknʲiæ̯sʲæ/
kohta,/ˈkohtɑ/
kohta,/ˈkohtɑ/
kniäzä,/ˈknʲiæ̯zʲæ/
kivari,/ˈkiʋɑri/
klʹukka,/ˈklʲukːɑ/
kojitoin,/ˈkojitoi̯n/
kondie,/ˈkondie̯/
koi,/ˈkoi̯/
kolme,/ˈkolme/
korenda,/ˈkorendɑ/
kontie,/ˈkontie̯/
konša,/ˈkonʃɑ/
kopeikka,/ˈkopei̯kːɑ/
korento,/ˈkorento/
korbi,/ˈkorbi/
kormani,/ˈkormɑnʲi/
korgie,/ˈkorɡie̯/
korva,/ˈkorʋɑ/
koti,/ˈkotʲi/
kova,/ˈkoʋɑ/
kormano,/ˈkormɑno/
korničča,/ˈkornit͡ʃːɑ/
korvasieni,/ˈkorʋɑˌsʲie̯nʲi/
kotka,/ˈkotkɑ/
krollikka,/ˈkrolʲːikːɑ/
kostʹa,/ˈkostʲɑ/
kruška,/ˈkruʃkɑ/
kukko,/ˈkukːo/
kukko,/ˈkukːo/
kruuška,/ˈkruːʃkɑ/
ku,/ˈku/
ku,/ˈku/
kuali,/ˈkuɑ̯lʲi/
kulkku,/ˈkulkːu/
kuničča,/ˈkunʲit͡ʃːɑ/
kulku,/ˈkulku/
kurva,/ˈkurʋɑ/
kulʹtura,/kulʲˈturɑ/
kulkulagi,/ˈkulkuˌlɑɡi/
kyllä,/ˈkylʲːæ/
kyllä,/ˈkylʲːæ/
kurki,/ˈkurki/
kuore,/ˈkuo̯re/
kurgi,/ˈkurɡi/
kuu,/ˈkuː/
kyly,/ˈkylʲy/
kuuži,/ˈkuːʒi/
kuuži,/ˈkuːʒi/
kyngä,/ˈkyŋɡæ/
köyhä,/ˈkøy̯hæ/
köyhä,/ˈkøy̯hæ/
kärki,/ˈkærki/
laki,/ˈlɑki/
laki,/ˈlɑki/
lampi,/ˈlɑmpi/
lakši,/ˈlɑkʃi/
late,/ˈlɑte/
lagi,/ˈlɑɡi/
lagi,/ˈlɑɡi/
kätyt,/ˈkætʲyt/
lebedi,/ˈlʲebedʲi/
lehti,/ˈlʲehtʲi/
ligakuu,/ˈlʲiɡɑˌkuː/
liga,/ˈlʲiɡɑ/
langa,/ˈlɑŋɡɑ/
liiva,/ˈlʲiːʋɑ/
lehmä,/ˈlʲehmæ/
liäžö,/ˈliæ̯ʒø/
liävä,/ˈlʲiæ̯ʋæ/
lumiukko,/ˈlumiˌukːo/
lindu,/ˈlʲindu/
lukku,/ˈlukːu/
lisätä,/ˈlisætæ/
lusikka,/ˈlusʲikːɑ/
lokka,/ˈlokːɑ/
lypšiä,/ˈlʲypʃiæ̯/
mai,/ˈmɑi̯/
lämmin,/ˈlʲæmːin/
lämmin,/ˈlʲæmːin/
luu,/ˈluː/
luzikka,/ˈluzʲikːɑ/
löttö,/ˈlʲøtʲːø/
löttö,/ˈlʲøtʲːø/
mado,/ˈmɑdo/
mato,/ˈmɑto/
mančikka,/ˈmɑnt͡ʃikːɑ/
maido,/ˈmɑi̯do/
mennä,/ˈmenːæ/
meččo,/ˈmet͡ʃːo/
mi,/ˈmi/
merta,/ˈmertɑ/
mehiläini,/ˈmehiˌlʲæi̯nʲi/
miljoona,/milˈjoːnɑ/
minih,/ˈminʲih/
merda,/ˈmerdɑ/
mieš,/ˈmie̯ʃ/
mua,/ˈmuɑ̯/
muakondie,/ˈmuɑ̯ˌkondie̯/
muu,/ˈmuː/
muu,/ˈmuː/
muamykrä,/ˈmuɑ̯ˌmykræ/
muamo,/ˈmuɑ̯mo/
mägrä,/ˈmæɡræ/
muru,/ˈmuru/
nellä,/ˈnʲelʲːæ/
ne,/ˈnʲe/
ne,/ˈnʲe/
mäkrä,/ˈmækræ/
niekla,/ˈnʲie̯klɑ/
nero,/ˈnʲero/
nogi,/ˈnoɡi/
niegla,/ˈnʲie̯ɡlɑ/
nuo,/ˈnuo̯/
nuo,/ˈnuo̯/
noki,/ˈnoki/
nojabrʹa,/ˈnojɑbrʲɑ/
nämä,/ˈnʲæmæ/
nämä,/ˈnʲæmæ/
nokikana,/ˈnokiˌkɑnɑ/
nyblä,/ˈnʲyblʲæ/
oraš,/ˈorɑʃ/
oraškuu,/ˈorɑʃˌkuː/
olut,/ˈolut/
nʹokka,/ˈnʲokːɑ/
nyplä,/ˈnʲyplʲæ/
očča,/ˈot͡ʃːɑ/
orava,/ˈorɑʋɑ/
paikka,/ˈpɑi̯kːɑ/
Ortʹtʹo,/ˈortʲːo/
paimen,/ˈpɑi̯men/
paha,/ˈpɑhɑ/
paha,/ˈpɑhɑ/
ovi,/ˈoʋi/
ozra,/ˈozrɑ/
pedra,/ˈpedrɑ/
pakkaškuu,/ˈpɑkːɑʃˌkuː/
peili,/ˈpei̯lʲi/
palokärgi,/ˈpɑloˌkærɡi/
pii,/ˈpiː/
pereh,/ˈpereh/
peltohiiri,/ˈpeltoˌhiːri/
pitkä,/ˈpitkæ/
pilvi,/ˈpilʲʋi/
piirdiä,/ˈpiːrdʲiæ̯/
pois,/ˈpoi̯s/
poisʹ,/ˈpoi̯sʲ/
poika,/ˈpoi̯kɑ/
piäh,/ˈpiæ̯h/
piäh,/ˈpiæ̯h/
poiga,/ˈpoi̯ɡɑ/
puu,/ˈpuː/
piäššä,/ˈpiæ̯ʃːæ/
piäššä,/ˈpiæ̯ʃːæ/
piäššä,/ˈpiæ̯ʃːæ/
präkkö,/ˈprækːø/
pöllöhaukka,/ˈpølʲːøˌhɑu̯kːɑ/
pyššy,/ˈpyʃːy/
rebo,/ˈrebo/
repo,/ˈrepo/
purku,/ˈpurku/
riehtilä,/ˈrie̯htʲilʲæ/
ruočči,/ˈruo̯t͡ʃːi/
ruoččiheinä,/ˈruo̯t͡ʃːiˌhei̯nʲæ/
riähkä,/ˈriæ̯hkæ/
rahvaš,/ˈrɑhʋɑʃ/
ruškie,/ˈruʃkie̯/
risti,/ˈrisʲtʲi/
ruoho,/ˈruo̯ho/
se,/ˈsʲe/
se,/ˈsʲe/
šaje,/ˈʃɑje/
ryšä,/ˈryʃæ/
senʹtʹabri,/ˈsʲenʲtʲɑbrʲi/
suksi,/ˈsuksi/
šada,/ˈʃɑdɑ/
šana,/ˈʃɑnɑ/
šeiččimen,/ˈʃei̯t͡ʃːimen/
šata,/ˈʃɑtɑ/
šeiččemen,/ˈʃei̯t͡ʃːemen/
še,/ˈʃe/
še,/ˈʃe/
šanakniiga,/ˈʃɑnɑˌknʲiːɡɑ/
šoma,/ˈʃomɑ/
šiili,/ˈʃiːlʲi/
šula,/ˈʃulɑ/
šula,/ˈʃulɑ/
Šuomi,/ˈʃuo̯mi/
šormi,/ˈʃormi/
šorša,/ˈʃorʃɑ/
šiä,/ˈʃiæ̯/
šorža,/ˈʃorʒɑ/
šuomi,/ˈʃuo̯mi/
šulakuu,/ˈʃulɑˌkuː/
šuora,/ˈʃuo̯rɑ/
zakona,/ˈzɑkonɑ/
šygyžy,/ˈʃyɡyʒy/
ta,/ˈtɑ/
šänky,/ˈʃæŋky/
tie,/ˈtʲie̯/
šyyškuu,/ˈʃyːʃˌkuː/
tammikko,/ˈtɑmːikːo/
talvikuu,/ˈtɑlʋiˌkuː/
toine toizen,/ˈtoi̯nʲe ˌtoi̯zen/
talvi,/ˈtɑlʋi/
tammikuu,/ˈtamːiˌkuː/
tammi,/ˈtɑmːi/
tuhat,/ˈtuhɑt/
tuli,/ˈtuli/
tuiskukuu,/ˈtui̯skuˌkuː/
tuukkaja,/ˈtuːkːɑjɑ/
tuaš,/ˈtuɑ̯ʃ/
täh,/ˈtʲæh/
täh,/ˈtʲæh/
täh,/ˈtʲæh/
tämmöni,/ˈtæmːønʲi/
ukko,/ˈukːo/
tyttö,/ˈtʲytʲːø/
uni,/ˈunʲi/
tähti,/ˈtʲæhtʲi/
tuukkajahaukka,/ˈtuːkːɑjɑˌhɑu̯kːɑ/
tuuli,/ˈtuːlʲi/
työ,/ˈtʲyø̯/
työ,/ˈtʲyø̯/
valehuš,/ˈʋɑlehuʃ/
vanha,/ˈʋɑnhɑ/
valehtua,/ˈʋɑlehtuɑ̯/
valo,/ˈʋɑlo/
valeh,/ˈʋɑleh/
vanhempi,/ˈʋɑnhempi/
vanhempi,/ˈʋɑnhempi/
venäjä,/ˈʋenʲæjæ/
vavarno,/ˈʋɑʋɑrno/
vesi,/ˈʋesʲi/
vieraš,/ˈʋie̯rɑʃ/
vieraš,/ˈʋie̯rɑʃ/
verko,/ˈʋerko/
viessata,/ˈʋie̯sːɑtɑ/
vereš,/ˈʋereʃ/
virši,/ˈʋirʃi/
vintofka,/ˈʋintofkɑ/
vihmakuu,/ˈʋihmɑˌkuː/
virži,/ˈʋirʒi/
vuozi,/ˈʋuo̯zʲi/
viärä,/ˈʋiæ̯ræ/
värči,/ˈʋært͡ʃi/
väkövä,/ˈʋækøʋæ/
yhekšän,/ˈyhekʃæn/
yksi,/ˈyksʲi/
vozduha,/ˈʋozduhɑ/
yksitoista,/ˈyksʲiˌtoi̯stɑ/
yö,/ˈyø̯/
äkevyš,/ˈækeʋyʃ/
ägie,/ˈæɡie̯/
ägie,/ˈæɡie̯/
äijä,/ˈæi̯jæ/
äijän,/ˈæi̯jæn/
äijän,/ˈæi̯jæn/
Äijäpäivä,/ˈæi̯jæˌpæi̯ʋæ/
ämmä,/ˈæmːæ/
äkie,/ˈækie̯/
ämmö,/ˈæmːø/
hoppu,/ˈhopːu/
homeh,/ˈhomeh/
hiän,/ˈhiæ̯n/
hiän,/ˈhiæ̯n/
honka,/ˈhoŋkɑ/
huuli,/ˈhuːlʲi/
hukankorenda,/ˈhukɑŋˌkorendɑ/
Hospodi,/ˈhospodʲi/
huukkaja,/ˈhuːkːɑjɑ/
honga,/ˈhoŋɡɑ/
hyybie,/ˈhyːbie̯/
hyppy,/ˈhypːy/
iččeni,/ˈit͡ʃːenʲi/
härkä,/ˈhærkæ/
höyli,/ˈhøy̯lʲi/
iččeš,/ˈit͡ʃːeʃ/
iče,/ˈit͡ʃe/
ijunʹa,/ˈijunʲɑ/
ilveyš,/ˈilʋey̯ʃ/
ilda,/ˈildɑ/
imadra,/ˈimɑdrɑ/
janvari,/ˈjɑnʋɑrʲi/
istuo,/ˈistuo̯/
itikkä,/ˈitʲikːæ/
ižä,/ˈiʒæ/
jauhuo,/ˈjɑu̯huo̯/
jauhuo,/ˈjɑu̯huo̯/
jogo,/ˈjoɡo/
jogo,/ˈjoɡo/
jevrei,/ˈjeʋrei̯/
juuri,/ˈjuːri/
juuri,/ˈjuːri/
jälgi,/ˈjælʲɡi/
jänisʹ,/ˈjænʲisʲ/
jälki,/ˈjælʲki/
kahekšan,/ˈkɑhekʃɑn/
kahvi,/ˈkɑhʋi/
kainalo,/ˈkɑi̯nɑlo/
kaivua,/ˈkɑi̯ʋuɑ̯/
kangaš,/ˈkɑŋɡɑʃ/
kaklapaikka,/ˈkɑklɑˌpɑi̯kːɑ/
kakla,/ˈkɑklɑ/
kanda,/ˈkɑndɑ/
kani,/ˈkɑnʲi/
Kannanlakši,/ˈkɑnːɑnˌlɑkʃi/
kanši,/ˈkɑnʃi/
kankaš,/ˈkɑŋkɑʃ/
karhu,/ˈkɑrhu/
kasi,/ˈkɑsʲi/
keli,/ˈkelʲi/
kartouhka,/ˈkɑrtou̯hkɑ/
karjalaini,/ˈkɑrjɑˌlɑi̯nʲi/
karjalaini,/ˈkɑrjɑˌlɑi̯nʲi/
keški-ikäni,/ˈkeʃkiˌikænʲi/
kerppu,/ˈkerpːu/
keškiigäne,/ˈkeʃkiˌiɡænʲe/
keltani,/ˈkeltɑnʲi/
kežäkuu,/ˈkeʒæˌkuː/
kirikkö,/ˈkirikːø/
kevätkuu,/ˈkeʋætˌkuː/
keviä,/ˈkeʋiæ̯/
kieli,/ˈkie̯lʲi/
keviäkuu,/ˈkeʋiæ̯ˌkuː/
kiukua,/ˈkiu̯kuɑ̯/
kišša,/ˈkiʃːɑ/
kodi,/ˈkodʲi/
kniiga,/ˈknʲiːɡɑ/
koira,/ˈkoi̯rɑ/
koivu,/ˈkoi̯ʋu/
kniika,/ˈknʲiːkɑ/
kofei,/ˈkofei̯/
korkie,/ˈkorkie̯/
korpi,/ˈkorpi/
korvašieni,/ˈkorʋɑˌʃie̯nʲi/
kokka,/ˈkokːɑ/
konža,/ˈkonʒɑ/
kolmaš,/ˈkolmɑʃ/
koški,/ˈkoʃki/
kukka,/ˈkukːɑ/
kumbane,/ˈkumbɑnʲe/
kravatti,/ˈkrɑʋɑtʲːi/
krečču,/ˈkret͡ʃːu/
kulkkulaki,/ˈkulkːuˌlɑki/
kumpani,/ˈkumpɑnʲi/
kumpani,/ˈkumpɑnʲi/
kumpi,/ˈkumpi/
kylvö,/ˈkylʲʋø/
kuva,/ˈkuʋɑ/
kuva,/ˈkuʋɑ/
kuuši,/ˈkuːʃi/
kuuši,/ˈkuːʃi/
kylä,/ˈkylʲæ/
kynkä,/ˈkyŋkæ/
käsi,/ˈkæsʲi/
kärgi,/ˈkærɡi/
kymmenen,/ˈkymːenen/
käzi,/ˈkæzʲi/
käyvvä,/ˈkæy̯ʋːæ/
lapši,/ˈlɑpʃi/
lambi,/ˈlɑmbi/
linna,/ˈlʲinːɑ/
leppä,/ˈlʲepːæ/
lika,/ˈlʲikɑ/
laukku,/ˈlɑu̯kːu/
liäšö,/ˈliæ̯ʃø/
lintu,/ˈlʲintu/
louhi,/ˈlou̯hi/
lypšyä,/ˈlʲypʃyæ̯/
lutikka,/ˈlutʲikːɑ/
lumi,/ˈlumi/
lʹolʹlʹo,/ˈlʲolʲːo/
maito,/ˈmɑi̯to/
manšikka,/ˈmɑnʃikːɑ/
meččä,/ˈmet͡ʃːæ/
meri,/ˈmeri/
marta,/ˈmɑrtɑ/
mozgu,/ˈmozɡu/
muailma,/ˈmuɑ̯ˌilmɑ/
mozgut,/ˈmozɡut/
mie,/ˈmie̯/
mela,/ˈmelɑ/
mykrä,/ˈmykræ/
muamygrä,/ˈmuɑ̯ˌmyɡræ/
mygrä,/ˈmyɡræ/
mušta,/ˈmuʃtɑ/
naine,/ˈnɑi̯nʲe/
niken,/ˈnʲiken/
nimi,/ˈnʲimi/
nimi,/ˈnʲimi/
niädä,/ˈnʲiæ̯dæ/
niätä,/ˈnʲiæ̯tæ/
nyköiskarjalaini,/ˈnʲykøi̯sˌkɑrjɑˌlɑi̯nʲi/
oktʹabrʹa,/ˈoktʲɑbrʲɑ/
osra,/ˈosrɑ/
painajaini,/ˈpɑi̯nɑjɑi̯nʲi/
nʹonʹnʹo,/ˈnʲonʲːo/
pakkaiskuu,/ˈpɑkːɑi̯sˌkuː/
pakkani,/ˈpɑkːɑnʲi/
palokärki,/ˈpɑloˌkærki/
pakkane,/ˈpɑkːɑne/
pakkane,/ˈpɑkːɑne/
peldohiiri,/ˈpeldoˌhiːrʲi/
pavarča,/ˈpɑʋɑrt͡ʃɑ/
pillu,/ˈpilːu/
palava,/ˈpɑlɑʋɑ/
pimie,/ˈpimie̯/
pimie,/ˈpimie̯/
petra,/ˈpetrɑ/
piässä,/ˈpiæ̯sʲːæ/
piä,/ˈpiæ̯/
pokko,/ˈpokːo/
purgu,/ˈpurɡu/
päivä,/ˈpæi̯ʋæ/
rikaš,/ˈrikɑʃ/
pränä,/ˈprænʲæ/
porraš,/ˈporːɑʃ/
ružja,/ˈruʒjɑ/
Ruočči,/ˈruo̯t͡ʃːi/
rotta,/ˈrotːɑ/
sakona,/ˈsɑkonɑ/
šajekuu,/ˈʃɑjeˌkuː/
rikaškäsini,/ˈrikɑʃˌkæsʲinʲi/
smeja,/ˈsmejɑ/
šie,/ˈʃie̯/
šeinä,/ˈʃei̯nʲæ/
šanakirja,/ˈʃɑnɑˌkirjɑ/
šuuri,/ˈʃuːri/
šinini,/ˈʃinʲinʲi/
šygyžkuu,/ˈʃyɡyʃˌkuː/
šykšy,/ˈʃykʃy/
šuuruš,/ˈʃuːruʃ/
šuuruš,/ˈʃuːruʃ/
šyyš-,/ˈʃyːʃ-/
zmeja,/ˈzmejɑ/
žiivatta,/ˈʒiːʋɑtːɑ/
zirkalo,/ˈzʲirkɑlo/
tosi,/ˈtosʲi/
tosi,/ˈtosʲi/
tosi,/ˈtosʲi/
tikka,/ˈtʲikːɑ/
toine,/ˈtoi̯nʲe/
tuisku,/ˈtui̯sku/
toži,/ˈtoʒi/
tytär,/ˈtʲytʲær/
tämä,/ˈtʲæmæ/
tämä,/ˈtʲæmæ/
toini,/ˈtoi̯nʲi/
tuo,/ˈtuo̯/
tuo,/ˈtuo̯/
vaihto,/ˈʋɑi̯hto/
tuulikuu,/ˈtuːlʲiˌkuː/
uuni,/ˈuːnʲi/
veičči,/ˈʋei̯t͡ʃːi/
valehičča,/ˈʋɑlehit͡ʃːɑ/
veniälä,/ˈʋenʲiæ̯lʲæ/
veri,/ˈʋerʲi/
velli,/ˈʋelʲːi/
velli,/ˈʋelʲːi/
vihma,/ˈʋihmɑ/
verkko,/ˈʋerkːo/
vezi,/ˈʋezʲi/
vesikorento,/ˈʋesʲiˌkorento/
vuojeh,/ˈʋuo̯jeh/
vilu,/ˈʋilu/
vilu,/ˈʋilu/
viijes,/ˈʋiːjes/
viisi,/ˈʋiːsʲi/
vägevä,/ˈʋæɡeʋæ/
yksitoisʹtʹa,/ˈyksʲiˌtoi̯sʲtʲɑ/
vuosi,/ˈʋuo̯sʲi/
yskä,/ˈysʲkæ/
yskä,/ˈysʲkæ/
vägövä,/ˈʋæɡøʋæ/
yškä,/ˈyʃkæ/
värčči,/ˈʋært͡ʃːi/
myö,/ˈmyø̯/
kakši,/ˈkɑkʃi/
mussikka,/ˈmusʲːikːɑ/
männä,/ˈmænːæ/
kipu,/ˈkipu/
nuori,/ˈnuo̯ri/
peldo,/ˈpeldo/
noita,/ˈnoi̯tɑ/
noita,/ˈnoi̯tɑ/
noita,/ˈnoi̯tɑ/
pelto,/ˈpelto/
pimiekuu,/ˈpimie̯ˌkuː/
sinine,/ˈsʲinʲinʲe/
